date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:55:46	390/390	---M--	200	added ('OK')	text/css	etag:%225acf3fb2-186%22	https://school9.perm.ru/gate/styles/contents.css	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/styles/contents.css	(from https://school9.perm.ru/gate/articles/FAQ/)
22:55:46	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:55:46%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Farticles%2FFAQ%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login.2d37ff.delayed	(from https://school9.perm.ru/gate/articles/FAQ/)
22:55:46	7522/7522	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:55:46%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Farticles%2Fnews%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/index6935.html	(from https://school9.perm.ru/gate/articles/news/)
22:55:46	6288/6288	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:55:46%20GMT	https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Farticles%2Fnews%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/index6935.html	(from https://school9.perm.ru/gate/articles/news/)
22:55:46	6973/6973	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:55:46%20GMT	https://school9.perm.ru/gate/admin/?redirect=%2Fgate%2Farticles%2Fnews%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/admin/index6935.html	(from https://school9.perm.ru/gate/articles/news/)
22:55:46	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:55:47%20GMT	https://school9.perm.ru/gate/articles/FAQ/.	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/articles/FAQ/	(from https://school9.perm.ru/gate/articles/FAQ/)
22:55:46	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:55:47%20GMT	https://school9.perm.ru/gate/articles/FAQ/.	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/articles/FAQ/	(from https://school9.perm.ru/gate/articles/FAQ/)
22:55:47	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:55:47%20GMT	https://school9.perm.ru/gate/articles/FAQ/.	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/articles/FAQ/	(from https://school9.perm.ru/gate/articles/FAQ/)
22:55:47	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:55:47%20GMT	https://school9.perm.ru/gate/articles/FAQ/.	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/articles/FAQ/	(from https://school9.perm.ru/gate/articles/FAQ/)
22:55:47	5493/5493	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:55:47%20GMT	https://school9.perm.ru/gate/login/viewuser/?id=1&redirect=%2Fgate%2Farticles%2Fnews%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/viewuser/indexd0fd.html	(from https://school9.perm.ru/gate/articles/news/)
